3416:4755,1352,2880,10041,4568,189,3107,1527,3172,378
3419:17,654,6,616,138,301,29,18319,518,76
3421:17,363,84,873,564,94,8,518,101,542
3423:17,616,8,302,58,654,76,564,518,650
3426:616,17,302,58,654,861,6,542,8,84
3428:17,8,101,84,302,58,654,289,1102,542
3429:302,654,518,8,84,564,542,289,1196,650
3431:3225,34500,1730,2139,76,80576,88768,47290,683,17
3432:17,302,654,616,564,58,650,8,84,736
3450:54506,44696,110458,87696,2265,698,1913,31633,20288,27768
3453:15450,22777,15603,16867,6416,15604,2962,760,662,661
3475:2030,17,302,616,654,58,8,61,518,94
3478:518,8,496,70,736,15,873,84,245,301
3479:22719,72699,44407,78698,650,17,9437,16604,1140,6727
3480:650,23063,654,14852,9360,3101,10455,495,17290,16139
3490:17,84,542,495,6,1102,354,162,1476,138
3500:518,654,296,1196,780,66,1102,483,616,29
3514:302,616,518,8,84,542,29,354,15,564
3529:17,302,654,76,616,58,8,866,84,29
3546:17,58,302,654,8,861,84,76,650,518
3547:302,616,654,15,542,84,8,518,245,101
3551:47764,219,168,226,5738,76,1528,297,801,1124
3557:17,76,302,616,654,901,58,6,101,542
3572:29630,31775,1069,56825,901,87374,19012,81034,3360,76
3579:17,616,162,58,245,518,15,1511,101,2302
3580:17,76,616,654,302,564,650,58,70,542
3593:1140,17,76,2030,654,245,58,530,61,616
3599:112210,46,106171,63415,103741,8283,15380,2967,2717,660
3609:17,302,616,654,58,146,15,542,84,8
3610:15450,31292,33322,661,3412,49343,27045,34397,48689,493
3613:1164,2848,7037,64241,21141,116303,3214,10814,81315,6367
3628:17,542,302,616,650,103,8,787,76,245
3656:17,654,58,616,138,29,650,84,70,8
3657:17,616,84,58,564,76,8,1102,354,518
3663:1245,5581,5998,7407,1762,542,22606,803,2076,42
3674:8,518,302,58,84,542,101,15,29,1102
3684:568,5176,764,496,138,10695,698,2593,40764,815
3685:81,70,500,1884,5767,76,731,17,1023,3423
3686:1326,3599,5292,5767,81,14635,3214,88124,107761,46540
3692:17,654,302,1102,616,301,84,245,518,15
3694:17,32,564,65,508,1023,354,1410,138,654
3701:58,654,302,101,616,518,8,542,76,29
3702:59949,11194,9368,1784,1786,7956,131,22935,5470,10454
3717:2275,70,542,3484,1535,11242,3977,3976,76,2337
3721:654,58,616,239,84,837,6,542,285,162
3728:885,16995,17,76,1546,698,19829,19330,23970,866
3735:8,301,101,6,15,289,190,554,364,76
3736:81,698,25481,327,500,2139,302,4671,311,719
3737:616,302,654,58,8,650,542,29,564,518
3751:17,654,58,76,616,698,542,650,29,32
3752:17,302,58,616,29,84,1102,354,8,76
3800:32,1382,1126,1023,119,65,1405,364,731,2302
3811:122646,26781,58225,9368,66007,27285,2597,117379,38603,23918
3820:17,616,58,564,76,8,354,518,301,289
3840:654,58,616,354,650,1102,8,76,6,285
3846:17,654,302,58,84,564,8,518,138,70
3849:58,616,8,76,650,518,138,736,866,289
3850:861,4025,1231,431,554,1050,873,496,10274,1549
3857:654,58,302,616,29,239,6,542,285,162
3859:81,17,6303,564,23995,42185,20440,26943,34072,26478
3862:17,616,518,654,76,8,363,302,101,493
3888:17,654,302,84,58,616,29,301,1102,138
3911:616,17,302,1905,15,654,363,285,564,94
3921:81,500,550,4131,1650,17,3498,5767,1749,342
3929:81,3423,8511,7211,986,8283,22597,780,2241,13544
3930:14573,138,29,678,82413,25432,1589,99297,654,17
3934:5111,1208,157,15457,71178,32473,7223,34710,87844,31149
3947:518,302,654,1023,496,32,94,1382,58,70
3950:302,654,564,8,84,70,518,138,354,301
3962:17,616,302,654,58,8,29,76,564,518
3974:7008,92135,30800,103304,2303,42150,8258,5975,50159,37204
3975:302,17,654,273,6,29,1937,45,162,101
3988:17,302,616,8,654,564,58,84,518,15
4001:17,302,654,76,616,58,8,866,84,29
4006:17,654,146,245,61,302,542,616,301,322
4007:2967,15894,24958,67439,3867,104856,75594,15002,3148,9497
4008:17,6793,32,2149,1001,542,361,65,1451,4368
4009:29,302,15,17,616,402,245,1140,58,1126
4028:81,3423,8511,7211,986,8283,17,780,2241,13544
4031:26841,10115,16601,14654,15914,111897,10043,986,19522,8151
4035:17,3207,2403,2714,1827,2696,774,8,518,245
4053:17,616,8,654,302,84,58,6,76,542
4064:302,654,84,354,650,1102,8,76,6,285
4067:17,654,58,84,650,1102,8,76,354,6
4068:3141,8131,249,17,1119,891,9076,104812,113357,20916
4069:32,650,542,15,238,1196,245,162,861,322
4075:17,302,654,76,616,58,8,866,84,29
4076:347,698,2063,1651,1546,76,30861,225,17,34773
4084:17,654,29,84,650,8,15,1102,354,285
4091:17,302,616,58,654,15,29,650,289,861
4098:276,11166,4864,32895,11450,3900,14657,2485,15228,9862
4103:654,302,616,84,58,564,76,8,1102,354
4104:302,654,84,58,616,8,29,1102,354,76
4124:4,58654,34127,67430,19795,12779,57734,13885,49507,5613
4132:17,542,616,15,61,58,654,103,564,999
4134:67198,46550,17613,62,122533,79740,90824,12084,14394,39380
4138:542,787,65,500,2548,1508,9337,1606,3233,698
4140:1326,168,226,719,352,984,2337,4372,801,3789
4149:17,302,654,76,616,58,8,866,84,29
4158:65,1790,1451,5000,262,1002,364,17,13312,564
4164:17,654,302,29,616,58,61,84,15,322
4167:1030,36331,12298,26483,1405,245,1276,15825,654,42426
4171:1511,101,11050,3929,813,2548,10146,94,616,1276
4177:89589,3320,32138,109673,35185,25,224,10582,931,5387
4179:131,2583,119,363,9205,219,25,33372,817,674
4184:199,4904,1871,3235,1468,2464,361,1649,254,2200
4190:8,17,84,1023,120688,94219,65362,53480,30592,50088
4209:1164,29969,1223,38904,361,19715,83954,1326,6694,3361
4210:17,302,654,58,29,84,542,61,616,3234
4211:100732,108608,88132,91309,28789,43926,4600,17,302,654
4213:84,1102,302,542,654,483,803,787,902,7407
4223:17,302,654,76,616,58,8,866,84,29
4237:616,654,302,58,61,32,542,518,76,94
4242:17,616,302,58,654,650,76,542,564,518
4248:53372,37545,1326,1208,2904,19524,19202,88504,3017,23183
4249:81,226,70,94,5857,521,1405,1535,3867,92822
4265:3039,1468,8,4647,13498,53941,84,449,302,101
4269:17,86,616,15,518,58,289,8,1405,2193
4273:302,616,654,58,8,70,76,542,518,84
4275:58,101,2495,17,616,999,15,245,654,554
4277:96291,3928,1873,1603,26076,42908,45892,36097,89260,17
4281:17,302,58,542,564,8,518,861,650,76
4301:302,17,654,29,616,84,542,495,650,8
4303:17,736,616,654,58,302,138,84,518,289
4304:302,8,518,94,245,542,84,15,650,101
4344:17,654,146,302,15,2030,58,301,6,245
4353:17,787,654,302,616,518,8,58,84,650
4357:17,302,84,654,616,8,58,361,866,94
4365:168,719,2318,8860,661,1326,2685,5480,2634,10267
4371:17,302,654,616,1382,518,84,58,8,29
4372:302,654,84,58,616,8,29,1102,354,76
4399:70,226,48440,14918,18556,99775,4146,28109,718,34936
4400:17,654,616,58,29,322,15,61,542,363
4407:103,616,3233,827,61,8,1405,650,245,542
4424:72441,88527,20912,88078,40543,94694,14201,36269,100519,106150
4426:12906,4455,35703,29047,986,85105,50294,42487,35303,95591
4436:245,749,97,495,29,84,1653,179,654,7989
4453:1208,157,49208,81363,5398,8153,88754,4021,37794,41526
4457:58,17,4502,101,542,302,2172,486,861,1403
4458:17,616,542,364,518,245,58,564,61,302
4466:17,861,650,8,84,542,394,564,76,1102
4469:17,654,29,239,84,1102,2868,285,76,866
4482:17,58,302,861,8,32,564,61,29,162
4507:289,999,1126,84,518,1342,636,1102,554,1299
4514:1348,8150,2223,7112,5509,10692,1776,7306,3250,1535
4517:518,302,616,58,1102,101,650,564,29,542
4519:55480,302,1239,18722,17,49928,359,18159,9164,3329
4522:533,2510,8772,603,20442,9054,4889,10981,10180,226
4530:395,46379,48110,6,121944,20085,17,58,302,654
4537:17,302,616,8,654,650,76,542,58,32
4543:827,1410,1205,508,8,500,70,402,1382,4991
4562:5567,70,17,1023,1790,1382,616,32,15,1451
4578:17,8,861,84,76,650,518,29,542,564
4588:17,58,302,101,616,518,8,84,542,76
4618:17,4487,518,245,7206,616,61,508,1410,654
4633:81381,35545,32111,48790,46941,105332,106297,7098,508,16487
4637:3926,88651,3498,35703,51477,95188,33137,16680,2241,16286
4640:650,518,58,70,564,29,84,238,76,32
4641:189,1527,62536,10687,29126,32556,1262,66726,2280,3440
4642:9077,875,10295,35707,766,138,698,10308,542,18420
4651:616,58,302,650,861,162,17,3234,224,2618
4665:1528,654,94,84,70,1102,7838,719,1790,238
4666:4479,17,302,654,76,616,58,8,866,84
4682:10937,24996,1546,347,8226,24059,11884,17140,17387,63133
4687:302,84,58,616,8,29,1102,354,76,650
4692:1403,32,131,654,7210,364,787,1126,1127,1405
4696:17,302,654,76,616,58,8,866,84,29
4702:13617,83972,7386,5197,67691,36929,60121,34813,3509,8892
4730:302,654,58,616,29,84,8,518,15,650
4736:302,616,654,58,76,542,70,224,508,32
4745:17,564,302,289,542,226,1344,358,262,81
4749:1190,1790,564,103,1965,2140,1508,327,554,3233
4751:8167,25910,12332,3126,367,3477,57974,14841,81,70
4760:4427,4425,26985,11612,9867,26966,29419,2548,7851,81
4762:8694,3514,601,1002,17,2268,94,58,1951,62
4767:12332,226,4575,3599,25910,348,1152,11629,45095,367
4774:518,101,58,616,493,86,542,364,422,3017
4779:17,302,616,58,654,542,861,61,84,97
4788:616,302,58,654,650,285,224,564,542,29
4789:17,302,654,76,616,58,8,866,84,29
4794:27781,101799,70182,14628,30734,42608,25314,16616,45041,26541
4796:78605,4622,189,1352,3704,45191,19524,10041,14793,51809
4797:1102,518,736,866,564,899,94,902,1762,508
4802:48,1187,302,2162,84,654,70,354,875,1119
4816:17,1822,354,101,94,409,398,58,1136,62
4831:654,616,736,29,138,58,84,650,162,190
4834:17,508,1435,76,8,564,616,302,891,542
4852:17,32528,4171,12662,521,859,616,947,490,8205
4863:48196,11825,89944,29740,53154,51565,77360,51760,32041,30916
4870:616,302,17,654,58,861,650,8,84,542
4875:58,654,966,616,162,8,45,224,29,394
4889:654,302,58,616,8,1102,736,518,542,70
4894:131,295,364,826,4880,65,4967,564,103,2045
4898:17,302,654,76,616,58,8,866,84,29
4910:302,654,84,58,616,8,29,1102,354,76
4919:654,17,58,302,616,29,650,76,162,15
4926:616,15,302,518,654,8,58,4268,542,84
4934:10503,17,81,8454,76,14508,27291,5767,605,140
4935:15,245,302,518,654,508,616,2302,94,58
4944:564,21908,2967,4573,14574,49647,63010,60361,84013,690
4946:20958,106358,18138,97909,59767,44991,3433,6439,17273,10810
4949:303,2168,17,88650,39694,45,1593,16476,8625,219
4951:1205,1410,508,17,564,1002,245,518,70,8
4956:542,17,616,103,8,58,654,564,1196,518
4961:75298,33346,56994,44773,6453,65432,8011,79768,6559,12217
4984:4826,11108,205,302,616,29,2618,25826,244,2665
4986:3323,402,182,1685,224,394,217,33988,10244,18558
4991:17,302,654,76,616,58,8,866,84,29
4992:15,29,1353,710,616,21,654,1140,1109,18420
4998:17,302,58,61,518,15,29,101,542,322
5001:262,76,1790,96,1287,1286,1578,683,29,5663
5002:6503,15921,8660,17,24608,409,8,302,19871,13889
5006:17,363,224,1239,15,508,76,1196,245,542
5007:441,710,1065,4513,1256,13,4547,774,76,3618
5011:698,3548,117347,802,115725,56635,30149,29981,4475,13515
5015:17,616,15,302,518,654,8,58,4268,542
5018:654,616,58,84,518,29,70,76,650,564
5031:302,58,654,162,542,15,650,564,2618,190
5039:16036,1002,3506,441,1340,10536,14983,11260,24838,4989
5040:17,518,15,131,542,616,119,94,65,1382
5047:17,616,32,542,15,518,654,245,61,8
5048:650,224,302,17,62,58,76,245,616,182
5079:616,356,58,564,3231,518,32,8,238,114
5086:17,780,76,302,58,262,616,654,70,650
5088:17,554,58,616,302,650,289,101,8,654
5089:17,302,654,58,616,29,76,650,84,542
5090:57521,16074,131,13408,10692,59009,121610,4146,2528,11910
5097:104962,16744,45481,57786,62583,25881,88779,98616,68406,123229
5107:17,302,616,654,138,58,8,70,76,542
5108:17,76,81,70,616,58,226,8,654,564
5119:654,58,616,861,302,542,1196,518,61,32
5120:15928,2275,14528,57905,7320,22093,40,3717,50890,8384
5129:168,76,719,5738,5480,8860,2318,297,1460,10267
5147:238,1196,23071,5303,190,449,4210,999,1305,8052
5148:17,302,654,76,616,58,8,866,84,29
5176:875,6450,4420,899,1187,48,14370,17,25921,1119
5180:17,302,616,76,70,650,1405,873,361,58
5188:710,441,4755,5122,1256,1539,3618,931,1065,1744
5202:17,302,654,76,616,58,8,866,84,29
5207:17,84,554,518,302,47534,1578,654,690,29017
5208:17,76,650,84,15,542,6,62,518,289
5214:1412,2714,24551,3326,496,20076,26720,2403,6157,6918
5217:17,616,654,146,302,15,61,2030,58,301
5247:17,616,58,302,654,8,101,518,1196,483
5271:2902,30279,23376,12129,53373,32768,85496,26966,704,5150
5276:73638,37455,47134,24981,58142,36752,20744,20963,7573,19929
5279:17,302,58,61,15,8,32,542,518,94
5288:81,698,76,986,364,358,226,518,508,138
5294:891,17,245,518,8,875,2935,76,32,947
5299:654,58,616,190,8,322,61,6,285,84
5300:17,1109,70,1405,1382,787,8,302,518,15
5306:3638,10349,17,5991,15,2890,596,285,1089,654
5307:17,302,654,76,616,58,8,866,84,29
5309:1050,10384,6258,89092,61628,518,22136,2755,8054,31517
5323:3855,409,82586,273,301,901,16347,15,17,15573
5325:16073,105630,8611,89362,62270,71174,20618,15149,58959,82011
5329:17,1119,84,302,654,8,354,518,947,70
5335:1102,302,8,654,518,616,58,354,29,736
5358:873,17,58,65,84,654,302,616,518,301
5361:17,2338,13704,6030,6598,87303,24895,29,5985,322
5364:49507,1069,33595,34127,25072,77278,3718,12779,7450,57734
5378:302,29,76,8,650,162,289,409,394,15
5385:9164,56180,3675,22705,122355,70483,4364,875,48209,9151
5387:245,4798,2980,518,4268,103,7556,508,483,8
5397:84,616,8,29,1102,354,76,650,518,301
5398:58,17,616,654,554,542,101,1196,409,364
5403:58,542,654,155,3101,101,1550,61,8,650
5425:17,616,302,654,8,518,84,542,554,564
5433:654,58,29,616,84,1102,8,76,354,6
5434:81,226,17,70,564,508,76,302,138,616
5435:17,616,1099,873,542,2121,81,327,58,508
5436:29,654,354,8,5025,302,726,296,13420,902
5438:302,429,542,6439,6400,2512,654,31723,1788,2617
5449:20674,12875,9875,11529,3519,429,5925,28640,107511,17669
5455:17,302,654,58,70,518,650,8,61,238
5456:1382,564,12483,6880,8252,22467,13644,40716,115363,20274
5458:4715,79533,76320,441,12094,4856,710,245,1875,1065
5462:302,616,654,508,8,518,70,84,245,58
5472:500,226,3423,1749,2379,1888,2967,986,4021,3819
5474:518,302,8,58,15,542,84,76,650,6
5477:4568,4755,2715,20567,6713,931,47232,378,822,1712
5478:17,61,8,508,616,15,245,65,931,1002
5479:17,296,616,84,1102,302,346,6033,4210,101
5480:616,58,542,518,238,364,1050,61,508,650
5499:500,8283,1888,94,140,245,654,7211,3718,2520
5500:42389,16211,52778,90787,63192,56320,19544,30759,51176,3578
5502:17,518,8,654,302,58,616,650,199,508
5512:17,564,616,76,654,327,302,518,15,58
5527:616,302,654,58,8,650,542,29,76,564
5529:17,302,654,76,616,58,8,866,84,29
5530:32,4181,2172,483,2073,194,6420,12629,16210,1578
5535:616,698,17,542,76,58,564,1196,1535,302
5536:616,394,17,902,32,650,866,678,564,225
5542:302,94,654,564,1790,1332,901,30,1535,1245
5551:22507,19319,62347,27768,50384,22856,19623,26121,5214,26519
5562:17,302,354,616,84,58,518,70,301,29
5580:302,616,61,787,29,70,245,32,138,84
5584:12968,2856,2260,11577,5486,7940,46572,24065,31356,16360
5601:97,5178,3014,17,162,2172,155,73396,121757,23364
5611:16255,94,245,363,518,2302,10571,1382,364,165
5632:302,17,654,58,542,15,76,1102,289,84
5640:76,654,58,17,698,1970,190,302,2139,564
5644:104930,28017,43652,1957,3661,22,14328,2816,289,810
5645:17,654,302,58,616,29,84,518,61,6
5656:654,518,245,616,650,302,564,542,58,947
5666:564,3448,7795,236,4203,14336,11621,10014,776,23581
5683:25253,1147,2715,599,15926,2632,16458,49346,19692,40
5691:17,302,654,76,616,58,8,866,84,29
5696:17,8,84,616,302,654,58,1102,101,542
5702:616,84,354,650,1102,8,76,6,285,138
5707:1352,3107,1527,189,2880,3172,16174,12990,6266,11725
5717:8772,8392,1011,14814,17486,4625,12861,9189,1076,19378
5718:17,302,654,58,616,29,650,8,76,84
5721:17,84,654,8,302,616,518,1102,58,101
5722:17,302,97,238,654,76,361,736,289,58
5741:58,696,616,429,17480,8,225,861,101,542
5765:17,76,698,654,542,15,518,302,2139,650
5766:6906,42870,20416,43400,16964,45123,347,10950,8226,9662
5780:21764,1790,1703,5000,12626,1050,131,518,15,322
5784:17,554,58,616,302,650,289,101,8,654
5788:3591,719,1730,18709,28577,47847,74483,41373,17,302
5798:8,518,17,84,302,616,654,1102,138,1762
5803:8,1102,101,542,289,564,902,15,76,29
5817:17,616,84,58,564,8,1102,518,289,650
5822:197,5111,840,2548,1002,27721,14793,465,1352,18791
5834:17,302,654,616,564,58,650,8,84,736
5858:17,302,226,654,138,616,84,76,354,29
5863:17,378,8,84,76,302,518,654,3915,58
5864:17,302,654,616,15,29,518,564,542,8
5865:71732,1600,2848,2715,21028,1149,550,348,48057,32037
5866:245,17,1126,1987,2955,616,15,472,1382,3484
5876:185,6423,24738,4487,1410,4268,55817,2200,16514,8
5884:302,58,1102,616,861,8,654,114,245,2733
5890:17,518,787,61,70,32,674,81,654,322
5891:17,302,654,76,616,58,8,866,84,29
5892:17,302,654,76,616,58,8,866,84,29
5894:168,5738,719,76,1400,8860,901,81,2068,574
5896:10417,14113,56052,4342,118550,77711,30972,18931,43442,327
5904:10372,47736,768,59725,14677,21002,42289,14914,1787,35787
5905:17,84,518,302,616,654,58,1102,101,650
5922:58,302,654,8,861,76,650,518,29,542
5923:17,302,654,162,554,236,616,29,62,1866
5943:8514,9106,3107,15900,10041,19714,57940,11781,8983,4021
5947:10860,39828,32709,65522,41071,554,20261,353,22192,27045
5956:654,58,302,29,650,76,162,15,84,285
5964:654,3028,101,30,23061,559,2342,1756,1881,2223
5978:6545,4146,2857,70,6901,6117,39269,9843,12848,8769
5990:17,302,616,58,654,542,861,61,84,354
5994:15777,64804,19135,63574,17,302,654,76,616,58
6001:76,1069,17,698,564,616,654,58,650,508
6002:81709,92724,46949,17,616,654,2200,508,2944,409
6013:5956,12236,18293,12435,3265,1878,15,33390,23682,650
6018:17,654,61,302,616,301,58,322,6,15
6020:18975,23230,5053,11358,66271,698,10048,20855,1992,28945
6027:554,6,616,1405,238,224,1102,188,76,84
6031:14642,6974,63666,4268,8486,20916,22466,11826,13732,10455
6062:81,17,76,616,654,302,564,650,58,70
6067:17,138,302,654,354,84,58,29,616,226
6073:17,616,58,8,650,542,29,76,564,518
6076:17,654,302,650,29,285,542,45,58,901
6078:8,1495,302,9289,298,15921,51517,19871,1937,12724
6083:17,616,654,302,58,15,8,542,518,29
6093:710,3137,1382,30662,441,787,41620,75114,3739,1057
6109:17,84,8,302,15921,1495,8660,616,947,236
6110:17,616,1410,76,508,8,564,58,1471,2139
6118:245,1126,2955,616,15,472,1382,5699,131,5117
6128:226,138,84,76,354,650,8,1023,1462,301
6135:2318,2798,118487,378,17,1991,4755,3107,1527,1352
6137:302,58,8,289,518,15,542,564,650,6
6139:861,58,616,17,5575,409,138,302,1624,182
6140:616,17,302,58,654,542,564,650,861,508
6145:13186,29,18792,1405,113497,17424,28140,33218,9745,1202
6146:17,302,654,76,616,58,8,866,84,29
6155:29,50411,2917,6799,121007,84,14758,105009,8881,899
6161:508,1475,84,76,70,32,354,58,302,30
6162:17,654,616,302,542,61,15,245,564,650
6164:226,986,508,76,70,564,17,616,262,2139
6179:70592,45028,36019,23048,20673,61756,117946,82916,8014,25506
6186:616,17,302,654,542,861,518,8,6,76
6192:17,302,654,616,84,518,354,58,650,29
6202:17,429,616,654,8,302,542,58,508,564
6205:21764,5000,518,363,285,4148,1794,1703,26483,1405
6207:39546,616,364,518,245,58,564,61,302,654
6210:17,518,1102,902,564,813,101,65,1405,2193
6219:4755,10041,1352,2880,7859,1527,1206,3107,11725,7880
6228:58,302,84,542,76,29,554,354,15,564
6270:1302,2657,11057,88226,51268,1077,698,221,8,931
6271:654,58,616,84,650,1102,8,76,354,6
6274:17,302,654,76,616,58,8,866,84,29
6283:654,58,302,616,29,542,76,162,15,861
6290:2232,495,490,24797,29,8,6157,296,10047,2302
6292:245,17,94,15,616,61,508,103,8,518
6298:17,302,616,654,58,8,76,542,518,84
6301:17,616,84,1102,8,76,650,542,736,6
6312:17,302,654,76,616,58,8,866,84,29
6331:7211,780,731,3423,8511,2301,8588,550,22597,226
6336:17,8,76,302,654,616,518,84,7006,564
6338:4513,710,1002,8,8928,302,3506,508,245,4421
6345:616,654,58,302,8,542,650,84,76,15
6351:245,710,3233,4292,17,5699,472,2980,4422,103
6357:654,616,58,29,6,61,486,902,15,322
6371:17,616,654,58,542,15,861,518,8,101
6391:17,302,654,76,616,58,8,866,84,29
6392:17,302,654,616,564,58,650,84,736,29
6395:65079,21232,10328,26909,1923,47145,1712,73856,13148,37738
6404:168,76,984,463,564,661,1400,1326,760,801
6407:902,138,7296,1535,542,1510,61,1405,37009,78445
6413:17,168,302,44,162,719,94,84,1682,61
6420:13312,25253,2983,37795,245,1002,2337,102869,11467,3275
6450:616,654,58,650,564,542,15,518,6,29
6457:44315,114321,17,30143,14470,302,102509,77984,76,111731
6469:508,17,302,654,76,289,101,364,616,15
6475:17,302,616,564,508,650,8,65,542,15
6520:110800,59716,86705,25893,27142,36041,1391,4626,116238,9737
6536:6960,2983,32347,16350,5195,14906,1678,16463,18777,7623
6543:616,17,356,564,409,58,654,1196,15,542
6555:8,654,518,616,58,354,138,650,70,6
6565:27071,22006,37522,8439,1883,78244,4834,47823,80053,29737
6568:23279,10230,36455,840,8934,11526,1965,3196,74807,12508
6569:17,302,654,76,616,58,8,866,84,29
6587:518,17,1405,2193,8,101,245,902,84,238
6593:510,17,616,58,76,542,564,29,8,650
6594:1462,1155,138,6249,11902,786,521,2163,5581,76
6597:40,826,76,698,6303,5739,26376,20288,2318,194
6600:81,226,17,70,564,508,76,302,138,616
6601:361,254,138,542,7194,5465,39707,1089,11762,1728
